2026-02-21 22:41:14,104 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2026-02-21 22:41:14,134 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2026-02-21 22:41:14,135 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2026-02-21 22:41:14,135 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2026-02-21 22:41:14,137 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2026-02-21 22:41:14,137 INFO  SwAddin.cs: 197 - Setting up callbacks
2026-02-21 22:41:14,138 INFO  SwAddin.cs: 201 - Setting up command manager
2026-02-21 22:41:14,138 INFO  SwAddin.cs: 204 - Adding command manager
2026-02-21 22:41:14,140 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2026-02-21 22:41:14,140 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2026-02-21 22:41:14,141 INFO  SwAddin.cs: 210 - Adding event handlers
2026-02-21 22:41:14,143 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2026-02-21 23:24:18,049 INFO  SwAddin.cs: 294 - Assembly export called for file ball_balancer.SLDASM
2026-02-21 23:24:19,363 INFO  SwAddin.cs: 313 - Saving assembly
2026-02-21 23:24:19,607 INFO  SwAddin.cs: 316 - Opening property manager
2026-02-21 23:24:19,617 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ball_balancer.SLDASM
2026-02-21 23:24:19,622 INFO  ExportHelperExtension.cs: 1136 - Found 41 in ball_balancer.SLDASM
2026-02-21 23:24:19,623 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ball_balancer.SLDASM
2026-02-21 23:24:19,624 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-02-21 23:24:19,629 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2026-02-21 23:24:19,630 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ball_balancer_table_arm-3
2026-02-21 23:24:19,630 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ball_balancer_table_arm-3
2026-02-21 23:24:19,630 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ball_balancer_table_arm-3
2026-02-21 23:24:19,631 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ball_balancer_table_arm-1
2026-02-21 23:24:19,631 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ball_balancer_table_arm-1
2026-02-21 23:24:19,631 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ball_balancer_table_arm-1
2026-02-21 23:24:19,632 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ball_balancer_table_arm-2
2026-02-21 23:24:19,632 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ball_balancer_table_arm-2
2026-02-21 23:24:19,632 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ball_balancer_table_arm-2
2026-02-21 23:24:19,632 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ball_balancer_servo_arm-2
2026-02-21 23:24:19,633 INFO  ExportHelperExtension.cs: 1136 - Found 29 in ball_balancer_servo_arm-2
2026-02-21 23:24:19,633 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ball_balancer_servo_arm-2
2026-02-21 23:24:19,633 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ball_balancer_servo_arm-1
2026-02-21 23:24:19,634 INFO  ExportHelperExtension.cs: 1136 - Found 29 in ball_balancer_servo_arm-1
2026-02-21 23:24:19,634 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ball_balancer_servo_arm-1
2026-02-21 23:24:19,634 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ball_balancer_servo_arm-3
2026-02-21 23:24:19,634 INFO  ExportHelperExtension.cs: 1136 - Found 29 in ball_balancer_servo_arm-3
2026-02-21 23:24:19,634 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ball_balancer_servo_arm-3
2026-02-21 23:24:19,634 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ball_balancer_base-1
2026-02-21 23:24:19,635 INFO  ExportHelperExtension.cs: 1136 - Found 83 in ball_balancer_base-1
2026-02-21 23:24:19,636 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ball_balancer_base-1
2026-02-21 23:24:19,636 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ball_balancer.SLDASM
2026-02-21 23:24:19,637 INFO  ExportHelperExtension.cs: 1136 - Found 41 in ball_balancer.SLDASM
2026-02-21 23:24:19,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ball_balancer.SLDASM
2026-02-21 23:24:19,637 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-02-21 23:24:19,638 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2026-02-21 23:24:19,638 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ball_balancer_table_arm-3
2026-02-21 23:24:19,638 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ball_balancer_table_arm-3
2026-02-21 23:24:19,639 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ball_balancer_table_arm-3
2026-02-21 23:24:19,639 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ball_balancer_table_arm-1
2026-02-21 23:24:19,639 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ball_balancer_table_arm-1
2026-02-21 23:24:19,640 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ball_balancer_table_arm-1
2026-02-21 23:24:19,640 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ball_balancer_table_arm-2
2026-02-21 23:24:19,640 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ball_balancer_table_arm-2
2026-02-21 23:24:19,641 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ball_balancer_table_arm-2
2026-02-21 23:24:19,641 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ball_balancer_servo_arm-2
2026-02-21 23:24:19,641 INFO  ExportHelperExtension.cs: 1136 - Found 29 in ball_balancer_servo_arm-2
2026-02-21 23:24:19,641 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ball_balancer_servo_arm-2
2026-02-21 23:24:19,642 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ball_balancer_servo_arm-1
2026-02-21 23:24:19,642 INFO  ExportHelperExtension.cs: 1136 - Found 29 in ball_balancer_servo_arm-1
2026-02-21 23:24:19,642 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ball_balancer_servo_arm-1
2026-02-21 23:24:19,643 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ball_balancer_servo_arm-3
2026-02-21 23:24:19,643 INFO  ExportHelperExtension.cs: 1136 - Found 29 in ball_balancer_servo_arm-3
2026-02-21 23:24:19,643 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ball_balancer_servo_arm-3
2026-02-21 23:24:19,644 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ball_balancer_base-1
2026-02-21 23:24:19,644 INFO  ExportHelperExtension.cs: 1136 - Found 83 in ball_balancer_base-1
2026-02-21 23:24:19,648 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ball_balancer_base-1
2026-02-21 23:24:19,999 INFO  SwAddin.cs: 339 - Loading config tree
2026-02-21 23:24:20,002 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-02-21 23:24:20,006 INFO  SwAddin.cs: 344 - Showing property manager
2026-02-21 23:24:22,405 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-21 23:24:22,563 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-21 23:24:22,771 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-21 23:24:44,183 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
